title,artist,album,year,genre,label,file_path,tempo,timbre
Heidi Kann Brauchen,Heidi Lord,EDM B2,2013-07,,clone.nl,/mnt/d/MIR_music/clone_ytdlp/Jodey Kendrick - Heidi Kann Brauchen.mp3,117.45383522727273,"-132.01741,111.070305,32.502747,16.290709,9.085567,8.811111,3.151044,4.3803463,0.48026478,3.575296,-1.0066298,1.1184247,-1.8266656,2.1048005,-2.4577873,-0.5594136,-4.9855537,-1.103907,-5.250402,1.6487138"
Kensworth Quarry Yomp,Jodey Kendrick,Village of the Damn Fine,2022-07-29,,clone.nl,/mnt/d/MIR_music/clone_ytdlp/Jodey Kendrick - Kensworth Quarry Yomp (C#DUB048).mp3,92.28515625,"-121.173355,116.44037,-10.229594,21.575933,9.230289,12.578244,8.216979,5.9594917,5.484634,7.4368286,2.7921588,5.4057283,1.665935,3.5829623,1.536661,2.3871398,1.7573736,2.8317728,-0.31347454,4.5349708"
,Jodey Kendrick,,,,clone.nl,/mnt/d/MIR_music/clone_ytdlp/Jodey Kendrick - Lo Pan.mp3,99.38401442307692,"-144.92041,114.75762,40.84244,29.46883,10.678992,11.374692,2.9120061,5.368043,0.19918483,7.076248,-0.05125093,5.1007013,2.0554202,5.7913046,-2.357159,-0.43109456,-4.544166,-2.9009752,-5.6485963,-1.4595522"
Signal From Inside,Alain Kepler,EDM B2,2013-07,,clone.nl,/mnt/d/MIR_music/clone_ytdlp/Jodey Kendrick - Signal From Inside.mp3,117.45383522727273,"-175.7361,112.47716,12.607625,14.7178755,13.956745,17.496317,11.188612,13.996564,7.2649746,9.91184,4.766263,3.350214,0.7965327,1.92319,0.5045551,5.3854327,3.3332958,0.99267864,-0.2804712,5.5231786"
Sister Ruth 3,J.K,EDM C,2014-11-30,,clone.nl,/mnt/d/MIR_music/clone_ytdlp/Jodey Kendrick - Sister Ruth III.mp3,69.83741554054055,"-107.005196,117.99164,3.6302814,9.92434,0.7095024,5.4386206,-8.232483,-3.392202,-1.7778524,6.9138927,1.382056,0.18525317,-4.381662,2.4007323,4.368003,7.7209687,-0.15938671,3.2493439,0.8273061,-0.5112391"
Submerged Pulsar,Jodey Kendrick,Electric Dance Music 1,2019-02-19,,clone.nl,/mnt/d/MIR_music/clone_ytdlp/Jodey Kendrick - Submerged Pulsar.mp3,129.19921875,"-191.87811,128.11554,27.385925,4.8561006,-3.5648706,-0.6777298,-2.1190977,5.5094566,4.2421675,-0.6540142,-5.0121984,6.130172,8.050053,5.1542716,-4.5167766,-2.0013008,-2.190507,1.4373285,-2.2993948,4.0515213"
Tbs1,Jodey Kendrick,Electric Dance Music 1,2019-02-19,,clone.nl,/mnt/d/MIR_music/clone_ytdlp/Jodey Kendrick - TBS1.mp3,129.19921875,"-122.64158,108.35861,38.38435,22.191156,16.377516,15.248565,4.2059927,7.8994174,-0.1849259,8.867804,2.51837,2.9527318,1.6465223,4.1987495,1.6761858,3.2884223,-0.2262315,1.3082606,1.1450155,0.7781885"
Village of the Damn Fine,Jodey Kendrick,Village of the Damn Fine,2022-07-29,,clone.nl,/mnt/d/MIR_music/clone_ytdlp/Jodey Kendrick - Village Of The Damn Fine (C#DUB048).mp3,112.34714673913044,"-97.67289,99.069405,-4.9761353,29.522594,1.8851827,12.956502,6.2757044,4.9082694,-9.2852955,9.2354965,-6.490931,2.7163093,-0.7892162,3.8207312,-0.67131037,-0.5822541,-2.4557915,-0.77971894,-1.2955991,-3.9144661"
Wrest Park Dark Grove Find,Jodey Kendrick,Village of the Damn Fine,2022-07-29,,clone.nl,/mnt/d/MIR_music/clone_ytdlp/Jodey Kendrick - Wrest Park Dark Grove (C#DUB048).mp3,143.5546875,"-71.93377,96.46674,-19.85368,52.086605,6.2487283,13.950282,0.31994012,4.4315133,0.9153845,6.9443593,-4.8255577,3.9335835,3.7223577,4.728289,-2.547924,2.9595485,-0.97387546,2.6984818,-2.6162138,0.17687783"
,,,,,clone.nl,/mnt/d/MIR_music/clone_ytdlp/Joe Church - Don't You Want To Be Mine (Club Mix) (Clone Classic Cuts 020).mp3,117.45383522727273,"-98.680336,47.792988,-0.36181602,27.81654,19.764503,23.305574,6.7102475,9.077223,0.28964218,9.775053,-3.375869,4.202455,1.4072322,5.307682,0.56607836,2.0685956,0.74088186,3.6931918,0.17580989,0.95899826"
,,,,,clone.nl,/mnt/d/MIR_music/clone_ytdlp/Joe Church - Don't You Want To Be Mine (Club Mix) (Clone Classic Cuts 20).mp3,117.45383522727273,"-99.94074,47.266293,-0.27886927,27.736795,19.787737,23.17495,6.6723213,8.846024,0.24553762,9.526606,-3.5162816,4.0310893,1.2994058,5.2063727,0.42405236,1.873279,0.5855966,3.5090754,0.05208556,0.7889128"
,,,,,clone.nl,/mnt/d/MIR_music/clone_ytdlp/Joe Church - Don't You Want To Be Mine (Dub Mix) (Clone Classic Cuts 020).mp3,117.45383522727273,"-135.34348,40.82526,-0.59554046,21.773386,21.907738,22.96421,6.1498384,10.822244,1.2553821,10.495688,-3.6984005,3.1810791,0.6732095,4.6020474,0.032542363,1.4522297,0.86276555,3.4369192,0.109459,1.52177"
Back To House (Jovonn's Classic Goldhouse Mix),Jovonn,Goldtones,2014-12,,clone.nl,/mnt/d/MIR_music/clone_ytdlp/Jovonn - Back To House (Jovonn's Classic Goldhouse Mix).mp3,123.046875,"-64.358925,40.253754,12.517464,33.845,14.469499,26.231398,6.344035,9.850314,14.149782,10.327203,7.165707,9.031516,0.070522144,3.8525229,0.9146479,7.486209,-0.6585956,6.546102,1.3176872,2.8191779"
Back To NY/NJ,Jovonn,Goldtones,2014-12,,clone.nl,/mnt/d/MIR_music/clone_ytdlp/Jovonn - Back To NY⧸NJ.mp3,123.046875,"-201.6626,69.35455,46.50786,45.03871,29.611906,37.97545,25.605568,13.68842,11.787679,10.799638,5.2632694,10.723401,1.1227793,9.3277235,0.87341607,10.840028,-3.02634,9.386503,1.8682446,0.9607177"
Be Free (Mike Huckaby edit),Jovonn,Goldtone Edits,2018-09-30,,clone.nl,/mnt/d/MIR_music/clone_ytdlp/Jovonn - Be Free (Mike Huckaby Edit).mp3,123.046875,"-61.343613,58.319725,34.622643,40.4214,3.7149358,18.668835,6.327668,9.497494,4.7027445,8.729966,-0.43845558,4.5315824,-0.7935327,3.2441027,1.1361469,5.3454146,-1.6672959,-0.017232178,-2.7849824,2.0560384"
Be Free (Vocal Mix),Jovonn,Goldtones,2014-12,,clone.nl,/mnt/d/MIR_music/clone_ytdlp/Jovonn - Be Free (Vocal Mix).mp3,123.046875,"-68.01975,48.46793,38.270287,43.03281,4.7936935,20.044765,6.2008653,9.210917,5.8426757,9.304587,-1.4803426,4.259473,0.597386,3.3485947,0.81354177,6.0411735,-2.138721,-0.19957145,-2.642391,0.97804147"
Crying Strings,Jovonn,Goldtones,2014-12,,clone.nl,/mnt/d/MIR_music/clone_ytdlp/Jovonn - Crying Strings.mp3,83.35433467741936,"-105.367485,64.09707,42.18068,21.104067,10.5837965,24.192993,0.75399595,19.612032,-1.2808595,12.901578,6.4366894,4.2588778,-1.6433922,2.4760718,-2.7438676,7.892603,-5.727139,10.098905,-7.02292,0.24742524"
Don't Wanna Let U Go,Jovonn,Goldtones,2014-12,,clone.nl,/mnt/d/MIR_music/clone_ytdlp/Jovonn - Don't Wanna Let U Go.mp3,123.046875,"-121.88557,31.562355,54.783646,42.038994,12.247507,23.973291,1.9130182,10.112532,5.881145,5.758693,4.6176653,5.8984537,2.378638,4.8289657,-2.4680746,5.5357485,2.1230912,5.621709,6.1316414,4.151504"
Flutes (165th Street Mix),Jovonn,Goldtones,2014-12,,clone.nl,/mnt/d/MIR_music/clone_ytdlp/Jovonn - Flutes 165th Street Mix.mp3,123.046875,"-166.03514,67.307106,35.8545,17.855589,22.869719,21.371906,13.445872,14.727119,8.943977,10.690526,7.5956926,8.179476,2.699231,3.014129,-1.0994263,5.0560284,-0.41670796,5.2874446,3.3377905,6.84077"
It's Gonna Be Alright (Be Smoove Dub),Jovonn,Goldtones,2014-12,,clone.nl,/mnt/d/MIR_music/clone_ytdlp/Jovonn - It's Gonna Be Alright (Be Smoove Dub).mp3,123.046875,"-114.20185,44.36446,55.123474,41.171288,17.977404,33.224148,14.435684,13.771174,8.654362,11.576606,1.7590756,8.434061,1.5659311,5.295009,2.3869555,6.723161,-0.9112867,3.995671,-0.029849602,1.3469183"
Nite Roads,Jovonn,Goldtones,2014-12,,clone.nl,/mnt/d/MIR_music/clone_ytdlp/Jovonn - Nite Roads.mp3,161.4990234375,"-114.4704,68.996994,25.326897,26.671602,24.999678,14.443705,13.407837,6.7933254,4.3685827,11.026841,-0.122702844,1.8191297,-3.239521,0.812807,3.050805,4.9336925,-5.8833714,1.8000588,-3.456997,-0.17527021"
Pianos of Gold (Ian Pooley mix),Jovonn,Goldtone Edits,2018-09-30,,clone.nl,/mnt/d/MIR_music/clone_ytdlp/Jovonn - Pianos Of Gold (Ian Pooley Mix).mp3,123.046875,"-132.798,71.12598,25.351606,38.290077,18.684826,23.59088,14.646947,14.405301,8.518121,9.537625,3.747897,7.385637,2.492693,6.3151846,-3.0449286,-0.42777964,0.14495312,4.026078,-0.57858074,1.846699"
Show U Love (DJ Deep edit),Jovonn,Goldtone Edits,2018-09-30,,clone.nl,/mnt/d/MIR_music/clone_ytdlp/Jovonn - Show U Love (DJ Deep Edit).mp3,123.046875,"-216.37384,115.337395,21.536177,40.230923,14.789143,32.509083,16.835331,17.644674,13.318412,9.10625,5.223804,7.8244734,4.8180504,3.1907902,4.0628166,2.5276241,-5.2355833,-0.6296541,2.4620817,2.990824"
,,,,,clone.nl,/mnt/d/MIR_music/clone_ytdlp/Kaspar - So Right (Original) (Clone Club Series 02).mp3,123.046875,"-171.4994,58.099567,10.874473,27.684793,20.132187,16.92723,7.115267,13.559579,11.216601,8.894317,4.0157127,7.6262636,-2.314767,4.676614,-2.5997734,2.509323,-1.5797044,1.7216996,-2.1020558,-2.993176"
,,,,,clone.nl,/mnt/d/MIR_music/clone_ytdlp/Ka§par - So Right (Gerd's Old School Mix) (Clone Club Series 02).mp3,123.046875,"-105.72347,41.239326,7.457635,27.13316,6.6464667,33.06937,10.351511,16.230732,8.961504,14.926748,6.5509863,12.420385,3.5102599,8.464407,5.324825,8.598342,0.42878392,2.4790971,-1.4438888,2.9796314"
An Inky Moon,Kettel,Cenny Crush,2002-10,,clone.nl,/mnt/d/MIR_music/clone_ytdlp/Kettel - An Inky Moon (DUB024).mp3,135.99917763157896,"-204.213,160.17464,10.302033,26.208628,0.880035,10.619837,5.26902,-2.1167898,-6.440775,9.327519,-5.1325574,-2.2412033,-8.036521,-7.052844,-6.192477,-8.161776,-4.7571383,-9.886092,-3.9415224,-4.066057"
,Kettel,,,,clone.nl,/mnt/d/MIR_music/clone_ytdlp/Kettel - Cardinal Baby (short).mp3,123.046875,"-92.132675,88.06622,32.963055,22.805841,7.451172,14.576082,3.8860784,10.443079,4.133559,13.23863,5.033498,9.360189,5.730256,7.664314,1.5622689,7.7998385,2.4161336,6.3543315,4.553944,7.117576"
I Live You,Kettel,Cenny Crush,2002-10,,clone.nl,/mnt/d/MIR_music/clone_ytdlp/Kettel - I Live You (DUB024).mp3,95.703125,"-130.25029,93.51441,-8.679027,20.278027,-18.44122,25.335424,1.5375583,2.1975632,-2.1149523,0.37725362,-1.0566049,5.3145285,-1.9792799,5.376145,-0.6496173,5.6103954,-0.2964869,0.8344469,1.3255342,-2.6028569"
Kyn,Kettel,Cenny Crush,2002-10,,clone.nl,/mnt/d/MIR_music/clone_ytdlp/Kettel - Kyn (DUB024).mp3,117.45383522727273,"-137.44888,97.70868,19.01724,20.937105,-12.363515,13.894971,-3.2915096,-2.463861,2.3800836,6.2863355,0.041483298,-2.4551227,-7.075955,2.2344322,-3.5665479,4.321783,-0.050961733,1.9460144,-4.5246363,1.3956989"
,Kettel,,,,clone.nl,/mnt/d/MIR_music/clone_ytdlp/Kettel - Tendency Kibe Sun (DUB024).mp3,123.046875,"-159.42946,105.29532,27.562649,15.228152,0.12507229,24.369152,3.399159,5.252101,-1.9627666,4.0276027,-4.4175663,1.5784382,-4.956789,2.5196428,-0.03730728,5.1053405,-0.3360475,6.8986206,2.5953736,7.916795"
,,,,,clone.nl,/mnt/d/MIR_music/clone_ytdlp/Keytronics - Calypso In My House (Royal 036).mp3,151.99908088235293,"-143.02632,104.008484,6.546292,30.726582,-8.727732,7.7347417,-7.063795,6.191341,-2.9293978,4.8395705,-0.51036626,4.2155995,0.99091107,4.324708,1.0836571,1.371918,-2.1340766,3.3592875,-3.8110726,-5.918704"
,,,,,clone.nl,/mnt/d/MIR_music/clone_ytdlp/Keytronics - Move In That Demo (Royal 036).mp3,117.45383522727273,"-115.53878,76.431465,23.242842,34.465027,-0.5939004,24.757593,-1.660124,13.02963,5.5675163,10.900315,0.74029416,4.4342494,-1.2488965,4.8051586,4.0025167,4.1234283,-4.1393733,0.33884913,-2.662519,2.0752914"
,,,,,clone.nl,/mnt/d/MIR_music/clone_ytdlp/Keytronics - Something In That Groove (Royal 036).mp3,117.45383522727273,"-129.88426,44.91054,39.833096,38.447327,16.774626,20.256027,7.4810705,8.063945,-1.803833,3.3179457,-2.268376,0.30672997,-0.06517445,1.2311788,-3.8636298,2.7066839,3.354335,5.4507008,1.8295455,5.566112"
,,,,,clone.nl,/mnt/d/MIR_music/clone_ytdlp/Keytronics - Travelling (Royal 036).mp3,117.45383522727273,"-112.81414,97.03155,25.267857,13.889295,-1.2267418,10.0251875,-1.4753512,11.454345,-1.296938,1.8907299,-5.4303946,-1.3867749,-2.9370358,-1.5146327,-3.0143518,1.1936337,-5.704646,-2.33288,-3.520263,-3.7443962"
,,,,,clone.nl,/mnt/d/MIR_music/clone_ytdlp/KiNK -  Strings - Royal Oak 032.mp3,61.5234375,"-76.748924,81.91975,15.542012,29.717438,23.661007,21.317799,9.911006,15.182504,8.3463125,11.91959,-0.40555057,4.3629866,2.545945,8.221151,2.606927,4.7377305,0.8301193,4.96831,-1.4537362,1.3264077"
,,,,,clone.nl,/mnt/d/MIR_music/clone_ytdlp/KiNK - Beats - Clone Royal Oak 32.1.mp3,83.35433467741936,"-80.494026,51.348984,10.9667015,25.384302,16.17181,18.224264,5.5816183,6.5181346,-0.65719503,6.768075,7.6852827,8.954382,-3.3116446,3.0042207,1.2783192,7.332417,5.503869,10.157408,-0.79512477,-3.935913"
,,,,,clone.nl,/mnt/d/MIR_music/clone_ytdlp/KiNK - Beats - Serge&Tyrell Remix (royal032.1).mp3,83.35433467741936,"-90.15457,23.389286,10.180813,22.878407,21.71006,21.761475,1.6242071,10.049847,0.7373309,4.838547,-1.7679738,3.5025861,-0.19937819,3.7917087,-0.140027,6.5101385,0.3690148,1.8260342,-3.606096,0.4263192"
,,,,,clone.nl,/mnt/d/MIR_music/clone_ytdlp/Knights Action - D-rail (Instrumental) (Clone Classic Cuts 04).mp3,123.046875,"-172.47523,63.59991,10.692917,17.037788,7.6897116,13.852837,-4.3055625,9.1284685,-2.4754536,4.921968,-5.8264666,5.6010013,4.066166,5.1482806,0.89418626,4.0963144,1.8742867,2.456733,-2.220224,3.0968344"
,,,,,clone.nl,/mnt/d/MIR_music/clone_ytdlp/Knights Action - Single Girl (Clone Classic Cuts 04).mp3,117.45383522727273,"-166.42459,60.409103,7.7910185,20.55769,-3.3332999,10.605243,-5.8175855,6.7017217,-5.822455,6.48039,-1.5057374,1.9216146,-1.7235687,0.2885765,-0.48418427,2.3747456,0.04924796,3.1794686,-1.7775561,3.4927075"
,,,,,clone.nl,/mnt/d/MIR_music/clone_ytdlp/Knights Action - Single Girl (Instrumental) (Clone Classic Cuts 04).mp3,117.45383522727273,"-159.80817,64.95924,3.3673668,25.716984,-3.2590358,14.47337,-6.1192703,7.641832,-6.150301,6.189891,-2.2416134,3.669059,-1.9236977,1.0716186,-0.23161568,1.8037024,-1.9140179,2.4207382,-3.2555425,3.596874"
Basic Input Output,Knox & Hawkins,Sonic Minds EP,2022-12-23,,clone.nl,/mnt/d/MIR_music/clone_ytdlp/Knox & Hawkins - Basic Input Output (RRR-X).mp3,135.99917763157896,"-115.807365,97.70429,57.996475,16.107521,3.6921728,18.17096,6.424557,11.171692,-1.4999121,4.6891894,3.6745632,7.835542,2.5934634,2.8640444,-3.5837977,1.2675878,-2.3650033,2.7373574,0.82054245,4.8470845"
Basic Input Output (Sanna Mun Remix),Knox & Hawkins,Sonic Minds EP,2022-12-23,,clone.nl,/mnt/d/MIR_music/clone_ytdlp/Knox & Hawkins - Basic Input Output (Sanna Mun Remix) - (RRR-X).mp3,135.99917763157896,"-133.90607,107.007286,56.5347,22.57348,16.810783,22.4421,4.2130055,9.471015,-1.8243456,5.8985305,-3.2927878,0.9185845,-1.178105,5.4752564,-1.8625497,5.6839576,-2.4457057,-0.3627794,-0.26091793,2.3245301"
This Is The Underground,Knox & Hawkins,Sonic Minds EP,2022-12-23,,clone.nl,/mnt/d/MIR_music/clone_ytdlp/Knox & Hawkins - This Is The Underground (RRR-X).mp3,129.19921875,"-117.908226,97.448326,33.74386,16.686216,3.094466,16.626171,7.521125,11.021406,4.1299405,9.989825,5.3747954,9.559563,3.830635,10.360272,6.5988884,7.86785,3.110078,5.0262485,1.8921468,5.57394"
This Is The Underground (Surgeon Remix),Knox & Hawkins,Sonic Minds EP,2022-12-23,,clone.nl,/mnt/d/MIR_music/clone_ytdlp/Knox & Hawkins - This Is The Underground (Surgeon Remix) - (RRR-X).mp3,129.19921875,"-88.1447,80.22669,1.7855234,30.883677,9.541399,17.541803,10.80295,15.202963,3.8297107,12.374953,7.921261,13.088718,4.7271504,7.770557,3.6366148,7.1321783,2.955254,5.3225307,2.8307643,5.1788416"
,,,,,clone.nl,/mnt/d/MIR_music/clone_ytdlp/L-Vis 1990 - Circuits (Clone Jack For Daze 017).mp3,117.45383522727273,"-69.389206,23.778698,26.562958,27.50714,19.253706,25.996134,10.925299,14.568218,2.5324872,9.844743,4.1027513,11.154873,5.4656568,5.9794407,-1.5498409,5.436557,-1.6896724,3.0424824,0.544398,1.4313972"
,,,,,clone.nl,/mnt/d/MIR_music/clone_ytdlp/L-Vis 1990 - SDS5000 (Clone Jack For Daze 017).mp3,123.046875,"-115.76186,107.64563,-18.110088,21.780912,-3.8850605,1.1405416,1.8200917,21.433033,-8.936583,3.5766978,0.25117147,4.465177,-4.912925,-7.8934436,-9.9157505,-1.5109123,-3.9128911,-0.049133733,-2.8816063,-2.3960547"
,,,,,clone.nl,/mnt/d/MIR_music/clone_ytdlp/L-Vis 1990 - That Thunder Track (Clone Jack For Daze 017).mp3,172.265625,"-91.59826,59.2825,5.606788,28.489265,10.083237,12.497736,-1.7487942,8.379747,1.1863775,6.544525,-0.68037546,3.7279584,-3.2449617,0.36792132,0.4816641,3.977187,-0.3558176,4.9893284,1.6570299,2.5380201"
,,,,,clone.nl,/mnt/d/MIR_music/clone_ytdlp/L-Vis 1990 - Wires (Clone Jack For Daze 017).mp3,63.02400914634146,"-100.65158,25.875267,9.099919,8.526172,-4.583503,13.744739,-8.408019,5.405244,-7.2930493,5.5977554,-4.94657,5.8346314,0.32564852,4.56086,-2.5349655,4.659575,0.26067108,4.945161,1.5729189,2.3780582"
#16 (The Concept Car),Le Car,Auto-Reverse,2017-01-30,,clone.nl,/mnt/d/MIR_music/clone_ytdlp/Le Car - AF16 (The Concept Car) - Classic Cuts 030.mp3,135.99917763157896,"-256.17596,59.402573,26.25236,19.189745,12.887226,16.473959,8.104896,11.544243,1.394042,7.4450436,4.2633796,3.347464,2.6179905,4.587009,0.056290068,3.5899541,1.0968356,1.7580737,-0.7787954,3.3695743"
,,,,,clone.nl,/mnt/d/MIR_music/clone_ytdlp/Le Car - Audio File Nine - Classic Cuts 030.mp3,89.10290948275862,"-204.28018,92.01572,50.87246,36.991814,28.227823,17.895674,11.717371,16.962778,2.5821753,7.637451,1.2121916,12.241636,1.7678379,8.061613,1.9234911,7.7000856,0.65531135,8.356386,3.543055,2.8851962"
Bayville Cove,Legowelt,Bayville Cove,2010-10,,clone.nl,/mnt/d/MIR_music/clone_ytdlp/Legowelt - Bayville Cove (CWCS005).mp3,99.38401442307692,"-67.56783,69.01386,0.7071346,9.652134,31.355051,35.329227,9.264949,17.36651,0.78295296,13.045991,4.4485993,5.8207784,3.3409545,4.3028197,1.6233885,-0.6419116,-2.1434698,4.4782214,-2.4866605,1.9601911"
Colorado Snow Music,Legowelt,Bayville Cove,2010-10,,clone.nl,/mnt/d/MIR_music/clone_ytdlp/Legowelt - Colorado Snow Music (CWCS005).mp3,123.046875,"-222.52634,124.38819,28.244053,14.701984,24.748907,21.895405,15.968402,21.84343,1.2188969,9.330765,6.9092393,8.752238,6.6474123,4.5483603,3.4830382,5.110144,2.5751143,1.8800427,1.3951235,7.3310676"
,,,,,clone.nl,/mnt/d/MIR_music/clone_ytdlp/Legowelt - Madness Swims Behind [Clone X Artone 001].mp3,123.046875,"-62.021706,86.12004,-1.5152712,15.879212,-12.24734,11.789031,-2.2212248,1.6287049,-7.092865,-0.8957225,-3.3678668,-1.3426877,-3.849897,-0.43413755,-3.214625,1.7984608,-2.7871342,0.47218072,-3.4003892,3.492526"
Ocean Arrow,Legowelt,Amiga Railroad Adventures,2009-07,,clone.nl,/mnt/d/MIR_music/clone_ytdlp/Legowelt - Ocean Arrow (CWCS005).mp3,123.046875,"-165.7691,140.83815,-6.317979,0.033731297,28.257393,20.150425,1.620659,12.716304,1.35145,4.0382814,0.39454406,4.7435637,2.0778403,0.23306973,0.73445624,2.340676,-0.5381303,2.3990178,2.1923776,2.1615007"
Okinawa,Legowelt,Bayville Cove,2010-10,,clone.nl,/mnt/d/MIR_music/clone_ytdlp/Legowelt - Okinawa (CWCS005).mp3,123.046875,"-216.89592,136.27295,34.396442,5.5186796,23.11453,19.414766,10.157719,15.909481,-0.65965694,1.0161103,-3.5214753,1.9910614,2.3529258,0.7853321,3.5058842,9.309142,1.957795,0.048273806,1.5411844,4.015427"
Omnibus Babylon,Legowelt,Omnibus Babylon EP,2018-08-27,,clone.nl,/mnt/d/MIR_music/clone_ytdlp/Legowelt - Omnibus Babylon (Clone West Coast Series 011).mp3,123.046875,"-81.5418,72.0207,20.672907,41.332726,-17.44266,29.891523,-3.5936413,15.847589,-0.32619944,14.857788,-0.37395692,9.276811,0.62277347,5.850196,-1.9278736,6.558744,-1.2775584,3.9424078,1.4300939,5.052629"
Butterflies,Leon Vynehall,25 Years of Clone Records Vol. 1,2017-02-24,,clone.nl,/mnt/d/MIR_music/clone_ytdlp/Leon Vynehall - Butterflies (Clone Royal Oak 023).mp3,117.45383522727273,"-99.42375,85.40927,20.246449,34.177784,4.432798,11.368946,3.1376963,2.9511864,2.2198584,5.015436,4.7458,5.215747,1.5763519,2.5137143,-1.1784217,-0.10603082,-2.672116,5.935076,-6.46897,1.3345824"
This is the Place,Leon Vynehall,Butterflies / This is the Place,2014-07-07,,clone.nl,/mnt/d/MIR_music/clone_ytdlp/Leon Vynehall - This Is The Place (Clone Royal Oak 023).mp3,123.046875,"-120.536385,87.911545,22.156454,39.512997,10.943203,12.402045,14.343349,7.535825,4.5724173,3.354809,-0.8323183,5.7153206,-1.3459133,-0.09584143,-2.8726623,1.0195235,-2.938301,-1.3657959,-2.0066397,0.5441506"
,,,,,clone.nl,/mnt/d/MIR_music/clone_ytdlp/Limited edition Clone X Le Car Auto-Reverse t-shirt.mp3,135.99917763157896,"-226.35092,69.94314,22.764837,21.987986,13.655516,22.241726,8.776231,13.294943,3.402126,7.885355,4.5860786,3.8405077,2.8262591,3.9660556,-0.019619545,3.1563175,0.29706618,1.2167379,-0.81465214,3.4485154"
,,,,,clone.nl,/mnt/d/MIR_music/clone_ytdlp/Literon - Nightfall (Clone Basement Series 04).mp3,123.046875,"-177.07068,71.63116,37.05097,17.916378,15.408015,19.553307,17.266392,22.452412,15.469126,18.684227,10.613011,14.038641,7.3459578,12.884182,9.193594,11.482435,3.3945587,6.288961,2.4647138,5.714161"
,,,,,clone.nl,/mnt/d/MIR_music/clone_ytdlp/Literon - Storm - (Clone Basement Series 04).mp3,123.046875,"-102.7923,73.80239,25.86217,23.672451,17.663269,15.861412,13.343962,12.138767,6.420072,7.474574,2.008836,5.50618,0.9777297,4.2766833,-0.3984224,2.6300435,-4.092506,1.2473404,0.101606734,3.2273862"
,,,,,clone.nl,/mnt/d/MIR_music/clone_ytdlp/Lorenz Audio - Klangpilot - CBS-X.mp3,86.1328125,"-69.165955,82.939545,42.61505,11.181791,1.1585554,15.180934,5.3508477,11.717519,7.299162,8.799599,-1.9088285,5.7148166,1.3503175,2.3753397,2.744702,5.850833,-2.8293808,3.7446396,0.4103342,0.4399649"
Scanline,Lorenz Audio,Klangpilot,2020,,clone.nl,/mnt/d/MIR_music/clone_ytdlp/Lorenz Audio - Scanline - CBS X.mp3,129.19921875,"-74.91623,75.77277,59.749283,13.967149,7.9113135,20.550358,7.512391,9.934678,3.0574405,5.4005556,3.248243,5.176868,1.7150712,5.188245,0.13715707,4.3146048,-1.0630068,6.1429763,-0.57302433,4.6079307"
,,,,,clone.nl,/mnt/d/MIR_music/clone_ytdlp/Los Angeles T.F. - Magical Body (Clone Classic Cuts 06).mp3,129.19921875,"-111.01224,79.87147,7.816431,22.054554,11.387052,15.235073,2.4424105,14.140336,-3.501511,12.924507,-1.8390709,8.204638,1.1025447,3.7973115,1.0290661,2.6660244,0.2092937,3.3267896,0.111506864,6.3987064"
,,,,,clone.nl,/mnt/d/MIR_music/clone_ytdlp/Los Angeles T.F. - Magical Body (Instrumental) (Clone Classic Cuts 06).mp3,129.19921875,"-102.00249,72.010086,4.6936197,17.79584,8.584058,20.009407,0.6989297,19.880653,-1.548562,15.733886,-0.17006989,8.951776,1.65217,4.994151,1.3997053,2.7786083,-0.5298626,3.0178194,-0.6730209,4.6752625"
,,,,,clone.nl,/mnt/d/MIR_music/clone_ytdlp/Marco Bernardi - Berlin Brothels (Clone Dub 034).mp3,129.19921875,"-56.876183,74.81836,28.9709,23.64563,9.360593,9.766957,7.4570074,7.5912786,1.4629358,6.2743077,0.37045607,3.9048674,-0.96607643,3.9538984,-2.308586,2.8786972,-2.355421,1.7389666,-1.99898,2.6360364"
,,,,,clone.nl,/mnt/d/MIR_music/clone_ytdlp/Marco Bernardi - Berlin Brothels (Kettel Remix) (Clone Dub 034).mp3,99.38401442307692,"-87.48987,77.86196,17.310282,27.9201,8.351045,12.697645,4.897963,4.8883247,-1.6203988,10.315623,0.47392228,4.651352,-1.071196,1.2648953,-3.2127562,6.6554375,1.5234798,5.964746,1.5247865,2.7091377"
,,,,,clone.nl,/mnt/d/MIR_music/clone_ytdlp/Marco Bernardi - Broken Silences (Royal 006).mp3,123.046875,"-97.28107,92.47207,57.045464,17.280598,9.10859,9.99446,-13.788213,-1.2403798,-2.0113878,1.2376789,-1.8301296,4.3080444,-0.6221755,2.6902277,-0.86381906,4.5726366,0.32586148,0.1222505,-1.9543475,-2.0774035"
,,,,,clone.nl,/mnt/d/MIR_music/clone_ytdlp/Marco Bernardi - Days Gone By (Royal 012).mp3,112.34714673913044,"-72.40001,66.81025,8.533406,27.39488,12.277119,9.299777,1.0407201,5.0028644,-2.2475247,1.4026275,-3.1809254,5.374092,-4.4193015,-1.5777727,-1.5864929,7.5085974,-6.7965865,-0.2735102,-5.0798454,0.84773624"
,,,,,clone.nl,/mnt/d/MIR_music/clone_ytdlp/Marco Bernardi - Innocense Of Pleasure (Royal 006).mp3,95.703125,"-76.31284,75.903114,34.420673,20.172304,10.327223,2.9729416,-2.55763,5.530919,-5.326613,-3.5339606,-7.3553495,-3.8548355,-4.5995684,-1.6915706,-5.413835,-1.1364017,-5.8026676,-1.6452026,-3.8091753,-0.41419142"
